Date,Symbol,Cap Type,Sector
2026-04-21,ANGELONE,Largecap,Financials
2026-04-21,ETERNAL,Largecap,I.T
2026-04-22,BHEL,Largecap,Industrials
2026-04-22,SRF,Largecap,Chemicals
2026-04-22,PREMIERENE,Largecap,Services
2026-04-23,CHOLAFIN,Largecap,Financials
2026-04-26,PHOENIXLTD,Largecap,Realty
2026-04-26,TVSMOTOR,Largecap,Auto
2026-04-26,INDIANB,Largecap,Bank
2026-04-26,DALBHARAT,Largecap,Building Materials
2026-04-26,IRFC,Largecap,Financials
2026-04-26,IREDA,Largecap,Financials
2026-04-27,EXIDEIND,Largecap,Auto
2026-04-27,CGPOWER,Largecap,Industrials
2026-04-27,DRREDDY,Largecap,Healthcare
2026-04-27,TATAPOWER,Largecap,Power & Utilities
2026-04-28,BEL,Largecap,Aerospace & Defence
2026-04-28,NESTLEIND,Largecap,FMCG
2026-04-28,CONCOR,Largecap,Transportation
2026-04-28,GLENMARK,Largecap,Healthcare
2026-04-28,POWERGRID,Largecap,Power & Utilities
2026-04-28,PNBHOUSING,Largecap,Financials
2026-04-29,INFY,Largecap,I.T
2026-04-29,SUNPHARMA,Largecap,Healthcare
2026-04-29,SAMMAANCAP,Midcap,Financials
2026-05-03,SUNPHARMA,Largecap,Healthcare
2026-05-03,OBEROIRLTY,Largecap,Realty
2026-05-03,CROMPTON,Midcap,Consumer Discretionary
2026-05-03,HDFCAMC,Largecap,Financials
2026-05-03,PREMIERENE,Largecap,Services
2026-05-04,PFC,Largecap,Financials
2026-05-04,LTM,Largecap,I.T
2026-05-04,BSE,Largecap,Financials
2026-05-04,ABCAPITAL,Largecap,Financials
2026-05-04,HDFCLIFE,Largecap,Financials
2026-05-04,IRFC,Largecap,Financials
2026-05-04,NUVAMA,Largecap,Financials
2026-05-04,WAAREEENER,Largecap,Industrials
2026-05-05,LTM,Largecap,I.T
2026-05-05,BDL,Largecap,Aerospace & Defence
2026-05-05,DELHIVERY,Largecap,Transportation
2026-05-06,JSWSTEEL,Largecap,Metals & Mining
2026-05-06,SHRIRAMFIN,Largecap,Financials
2026-05-06,MOTHERSON,Largecap,Auto
2026-05-06,PIIND,Largecap,Chemicals
2026-05-06,MUTHOOTFIN,Largecap,Financials
2026-05-06,ABCAPITAL,Largecap,Financials
2026-05-06,RVNL,Largecap,Realty
2026-05-06,NUVAMA,Largecap,Financials
2026-05-07,COLPAL,Largecap,FMCG
2026-05-07,HCLTECH,Largecap,I.T
2026-05-07,FORTIS,Largecap,Healthcare
2026-05-07,LTM,Largecap,I.T
2026-05-07,LAURUSLABS,Largecap,Healthcare
2026-05-07,AUBANK,Largecap,Bank
2026-05-10,SUNPHARMA,Largecap,Healthcare
2026-05-10,INDUSTOWER,Largecap,Telecom
2026-05-10,ADANIGREEN,Largecap,Power & Utilities
2026-05-11,PIDILITIND,Largecap,Chemicals
2026-05-12,LT,Largecap,Realty
2026-05-12,PIIND,Largecap,Chemicals
2026-05-12,POLICYBZR,Largecap,I.T
2026-05-13,TORNTPHARM,Largecap,Healthcare
2026-05-13,LT,Largecap,Realty
2026-05-13,UPL,Largecap,Chemicals
2026-05-13,PNB,Largecap,Bank
2026-05-13,INDIANB,Largecap,Bank
2026-05-13,CROMPTON,Midcap,Consumer Discretionary
2026-05-13,SBILIFE,Largecap,Financials
2026-05-13,ADANIGREEN,Largecap,Power & Utilities
2026-05-14,LUPIN,Largecap,Healthcare
2026-05-14,INDIGO,Largecap,Transportation
