Date,Symbol,Cap Type,Sector
2026-01-21,NAVINFLUOR,Largecap,Chemicals
2026-01-21,SOLARINDS,Largecap,Aerospace & Defence
2026-01-21,GPIL,Midcap,Metals & Mining
2026-01-21,JHS,Smallcap,FMCG
2026-01-21,PFC,Largecap,Financials
2026-01-21,EDELWEISS,Midcap,Financials
2026-01-21,JSWENERGY,Largecap,Power & Utilities
2026-01-21,IDFCFIRSTB,Largecap,Bank
2026-01-21,KARURVYSYA,Largecap,Bank
2026-01-21,PRICOLLTD,Midcap,Auto
2026-01-21,BDL,Largecap,Aerospace & Defence
2026-01-21,CREDITACC,Largecap,Financials
2026-01-21,GILT5YBEES,Smallcap,Indices
2026-01-21,FUSION,Smallcap,Financials
2026-01-21,HEXT,Smallcap,
2026-01-21,ADVANCE,Smallcap,Chemicals
2026-01-22,ANTELOPUS,Smallcap,Energy
2026-01-22,JINDALPHOT,Smallcap,Financials
2026-01-26,OMAXE,Smallcap,Realty
2026-01-26,SBILIFE,Largecap,Financials
2026-01-26,HOMEFIRST,Midcap,Financials
2026-01-26,ACI,Midcap,Chemicals
2026-01-27,HINDOILEXP,Smallcap,Energy
2026-01-27,GESHIP,Largecap,Transportation
2026-01-27,SUPREMEIND,Largecap,Plastic products
2026-01-27,MINDTECK,Smallcap,I.T
2026-01-27,NMDC,Largecap,Metals & Mining
2026-01-27,SANGHIIND,Smallcap,Building Materials
2026-01-27,MIRZAINT,Smallcap,Consumer Discretionary
2026-01-27,TFCILTD,Smallcap,Financials
2026-01-27,GMDCLTD,Largecap,Metals & Mining
2026-01-27,TIPSMUSIC,Midcap,Media
2026-01-27,PETRONET,Largecap,Energy
2026-01-27,SUNTV,Largecap,Media
2026-01-27,GPIL,Midcap,Metals & Mining
2026-01-27,THANGAMAYL,Midcap,Consumer Discretionary
2026-01-27,MOIL,Midcap,Metals & Mining
2026-01-27,SHARDACROP,Midcap,Chemicals
2026-01-27,GUJGASLTD,Largecap,Energy
2026-01-27,BDL,Largecap,Aerospace & Defence
2026-01-27,IIFLCAPS,Midcap,Financials
2026-01-27,MTARTECH,Largecap,Aerospace & Defence
2026-01-27,SHYAMMETL,Largecap,Metals & Mining
2026-01-27,ACUTAAS,Largecap,Healthcare
2026-01-27,DELHIVERY,Largecap,Transportation
2026-01-27,NSLNISP,Midcap,Metals & Mining
2026-01-27,GHCLTEXTIL,Smallcap,Textiles
2026-01-27,ABSLPSE,Smallcap,Indices
2026-01-27,MODEFENCE,Smallcap,Indices
2026-01-27,GROWWDEFNC,Smallcap,Indices
2026-01-27,VAL30IETF,Smallcap,Indices
2026-01-27,QUADFUTURE,Smallcap,Industrials
2026-01-27,GROWWPOWER,Smallcap,Indices
2026-01-28,ABB,Largecap,Industrials
2026-01-28,SANDUMA,Midcap,Metals & Mining
2026-01-28,PREMIERPOL,Smallcap,Plastic products
2026-01-28,CUBEXTUB,Smallcap,Metals & Mining
2026-01-28,SARLAPOLY,Smallcap,Textiles
2026-01-28,ASTRAL,Largecap,Plastic products
2026-01-28,MICEL,Smallcap,Consumer Discretionary
2026-01-28,JUNIORBEES,Smallcap,Indices
2026-01-28,KIOCL,Largecap,Metals & Mining
2026-01-28,HDFCPVTBAN,Smallcap,Indices
2026-01-28,OILIETF,Smallcap,Indices
2026-01-29,DRREDDY,Largecap,Healthcare
2026-01-29,LT,Largecap,Realty
2026-01-29,HINDUNILVR,Largecap,FMCG
2026-01-29,GILLETTE,Largecap,FMCG
2026-01-29,FIBERWEB,Smallcap,Textiles
2026-01-29,VGUARD,Midcap,Industrials
2026-01-29,ESSENTIA,Smallcap,Services
2026-01-29,SHARDACROP,Midcap,Chemicals
2026-01-29,MAZDOCK,Largecap,Aerospace & Defence
2026-01-29,SANSERA,Midcap,Auto
2026-01-31,ARVIND,Midcap,Textiles
2026-01-31,MBAPL,Smallcap,Chemicals
2026-01-31,MEDPLUS,Midcap,Consumer Discretionary
2026-01-31,THELEELA,Midcap,Services
2026-02-01,HINDZINC,Largecap,Metals & Mining
2026-02-01,BHARATFORG,Largecap,Industrials
2026-02-01,GESHIP,Largecap,Transportation
2026-02-01,SUPREMEIND,Largecap,Plastic products
2026-02-01,ANANTRAJ,Midcap,Realty
2026-02-01,SANWARIA,Smallcap,FMCG
2026-02-01,BIOFILCHEM,Smallcap,Healthcare
2026-02-01,INDUSINDBK,Largecap,Bank
2026-02-01,TORNTPOWER,Largecap,Power & Utilities
2026-02-01,UFBL,Smallcap,Consumer Discretionary
2026-02-01,CAMPUS,Midcap,Consumer Discretionary
2026-02-01,ABSLPSE,Smallcap,Indices
2026-02-01,ENERGY,Smallcap,Indices
2026-02-02,SIEMENS,Largecap,Industrials
2026-02-02,NAVNETEDUL,Smallcap,Miscellaneous
2026-02-02,CAPTRUST,Smallcap,Financials
2026-02-02,SUNTECK,Smallcap,Realty
2026-02-02,ADANIENT,Largecap,Services
2026-02-02,PITTIENG,Smallcap,Industrials
2026-02-02,ADFFOODS,Smallcap,FMCG
2026-02-02,KABRAEXTRU,Smallcap,Industrials
2026-02-02,PARACABLES,Smallcap,Industrials
2026-02-02,GOODLUCK,Smallcap,Metals & Mining
2026-02-02,SOBHA,Midcap,Realty
2026-02-02,LUMAXTECH,Midcap,Auto
2026-02-02,IDEA,Largecap,Telecom-Service
2026-02-02,NELCAST,Smallcap,Industrials
2026-02-02,POWERGRID,Largecap,Power & Utilities
2026-02-02,ADANIPORTS,Largecap,Transportation
2026-02-02,ADANIENSOL,Largecap,Power & Utilities
2026-02-02,AURUM,Smallcap,I.T
2026-02-02,GOLDBEES,Smallcap,Indices
2026-02-02,SERVOTECH,Smallcap,Industrials
2026-02-02,MASFIN,Midcap,Financials
2026-02-02,SETFGOLD,Smallcap,Indices
2026-02-02,GOLD1,Smallcap,Indices
2026-02-02,AXISGOLD,Smallcap,Indices
2026-02-02,MOM100,Smallcap,Indices
2026-02-02,BANKBETA,Smallcap,Indices
2026-02-02,ANGELONE,Largecap,Financials
2026-02-02,UTIAMC,Midcap,Financials
2026-02-02,SJS,Midcap,Auto
2026-02-02,SILVERIETF,Smallcap,Indices
2026-02-02,SILVER,Smallcap,Indices
2026-02-02,UNIPARTS,Smallcap,Industrials
2026-02-02,GOLDETF,Smallcap,Indices
2026-02-02,SBINEQWETF,Smallcap,Indices
2026-02-02,OILIETF,Smallcap,Indices
2026-02-02,EMULTIMQ,Smallcap,Indices
2026-02-02,SAILIFE,Largecap,Healthcare
2026-02-02,MAMATA,Smallcap,Industrials
2026-02-02,MOSILVER,Smallcap,Indices
2026-02-02,SHREEJISPG,Midcap,Transportation
2026-02-02,TATACAP,Largecap,Financials
2026-02-03,IDBI,Largecap,Bank
2026-02-03,ELECTCAST,Midcap,Industrials
2026-02-03,EPL,Midcap,Industrials
2026-02-03,KSL,Smallcap,Metals & Mining
2026-02-03,VOLTAS,Largecap,Consumer Discretionary
2026-02-03,GSFC,Midcap,Chemicals
2026-02-03,SANDUMA,Midcap,Metals & Mining
2026-02-03,JTEKTINDIA,Smallcap,Auto
2026-02-03,BALMLAWRIE,Smallcap,Miscellaneous
2026-02-03,SCI,Midcap,Transportation
2026-02-03,SUVEN,Midcap,Healthcare
2026-02-03,NRBBEARING,Smallcap,Industrials
2026-02-03,ADROITINFO,Smallcap,I.T
2026-02-03,WOCKPHARMA,Largecap,Healthcare
2026-02-03,RAMCOSYS,Smallcap,I.T
2026-02-03,NDL,Smallcap,Textiles
2026-02-03,KTKBANK,Midcap,Bank
2026-02-03,FIEMIND,Midcap,Auto
2026-02-03,PAISALO,Smallcap,Financials
2026-02-03,EDELWEISS,Midcap,Financials
2026-02-03,JKIL,Smallcap,Realty
2026-02-03,JAIBALAJI,Midcap,Metals & Mining
2026-02-03,PGEL,Midcap,Consumer Discretionary
2026-02-03,SILGO,Smallcap,Consumer Discretionary
2026-02-03,LODHA,Largecap,Realty
2026-02-03,BFSI,Smallcap,Indices
2026-02-03,AUTOIETF,Smallcap,Indices
2026-02-03,AUTOBEES,Smallcap,Indices
2026-02-03,SILVERBEES,Smallcap,Indices
2026-02-03,VERANDA,Smallcap,Services
2026-02-03,DDEVPLSTIK,Smallcap,Chemicals
2026-02-03,HDFCSILVER,Smallcap,Indices
2026-02-03,AXISILVER,Smallcap,Indices
2026-02-03,SILVER1,Smallcap,Indices
2026-02-03,SILVERBETA,Smallcap,Indices
2026-02-03,SILVERAG,Smallcap,Indices
2026-02-03,JIOFIN,Largecap,Financials
2026-02-03,TATSILV,Smallcap,Indices
2026-02-03,PARKHOTELS,Smallcap,Services
2026-02-03,SILVERADD,Smallcap,
2026-02-03,SBISILVER,Smallcap,Indices
2026-02-03,ACMESOLAR,Midcap,Realty
2026-02-03,BLACKBUCK,Midcap,Transportation
2026-02-03,TRANSRAILL,Midcap,Realty
2026-02-03,SILVERCASE,Smallcap,Indices
2026-02-03,ATHERENERG,Largecap,Auto
2026-02-04,IONEXCHANG,Midcap,Realty
2026-02-04,FOODSIN,Smallcap,FMCG
2026-02-04,VIPIND,Smallcap,Plastic products
2026-02-04,SANGHVIMOV,Smallcap,Miscellaneous
2026-02-04,MARICO,Largecap,FMCG
2026-02-04,FCSSOFT,Smallcap,I.T
2026-02-04,ASMS,Smallcap,I.T
2026-02-04,GALLANTT,Midcap,Metals & Mining
2026-02-04,ABFRL,Midcap,Consumer Discretionary
2026-02-04,SNOWMAN,Smallcap,Transportation
2026-02-04,BLS,Midcap,I.T
2026-02-04,GICRE,Largecap,Financials
2026-02-04,NILASPACES,Smallcap,Realty
2026-02-04,ABINFRA,Smallcap,Realty
2026-02-04,RBA,Smallcap,Consumer Discretionary
2026-02-04,IPL,Smallcap,Chemicals
2026-02-04,MARKOLINES,Smallcap,Realty
2026-02-04,JUNIPER,Smallcap,Services
2026-02-05,CHENNPETRO,Midcap,Energy
2026-02-05,IDBI,Largecap,Bank
2026-02-05,RAJRATAN,Smallcap,Metals & Mining
2026-02-05,BHARTIARTL,Largecap,Telecom-Service
2026-02-05,SADBHIN,Smallcap,Realty
2026-02-05,ANDHRSUGAR,Smallcap,Chemicals
2026-02-05,ENRIN,Largecap,Power & Utilities
2026-02-05,ANTHEM,Largecap,Healthcare
2026-02-08,AEGISLOG,Largecap,Services
2026-02-08,ARE&M,Midcap,Auto
2026-02-08,EXIDEIND,Largecap,Auto
2026-02-08,LICHSGFIN,Largecap,Financials
2026-02-08,BBOX,Midcap,I.T
2026-02-08,GNFC,Midcap,Chemicals
2026-02-08,NOCIL,Smallcap,Chemicals
2026-02-08,ANDHRAPAP,Smallcap,Building Materials
2026-02-08,DYNAMATECH,Midcap,Industrials
2026-02-08,ZEEL,Midcap,Media
2026-02-08,DEEPAKNTR,Largecap,Chemicals
2026-02-08,UNITECH,Smallcap,Realty
2026-02-08,DONEAR,Smallcap,Textiles
2026-02-08,SUBROS,Smallcap,Auto
2026-02-08,JAYBARMARU,Smallcap,Auto
2026-02-08,POONAWALLA,Largecap,Financials
2026-02-08,BIOFILCHEM,Smallcap,Healthcare
2026-02-08,SYNCOMF,Smallcap,Healthcare
2026-02-08,KRITI,Smallcap,Plastic products
2026-02-08,REMSONSIND,Smallcap,Auto
2026-02-08,VAIBHAVGBL,Smallcap,Consumer Discretionary
2026-02-08,STAR,Midcap,Healthcare
2026-02-08,JBMA,Midcap,Auto
2026-02-08,PVRINOX,Midcap,Media
2026-02-08,ZEEMEDIA,Smallcap,Media
2026-02-08,JKIL,Smallcap,Realty
2026-02-08,RTNPOWER,Smallcap,Power & Utilities
2026-02-08,HATHWAY,Smallcap,Telecom-Service
2026-02-08,GPPL,Midcap,Transportation
2026-02-08,MUTHOOTFIN,Largecap,Financials
2026-02-08,SHARDAMOTR,Midcap,Auto
2026-02-08,ORIENTCEM,Smallcap,Building Materials
2026-02-08,ABFRL,Midcap,Consumer Discretionary
2026-02-08,SAMMAANCAP,Midcap,Financials
2026-02-08,SKIPPER,Midcap,Industrials
2026-02-08,SGFIN,Smallcap,Financials
2026-02-08,SHYAMCENT,Smallcap,Metals & Mining
2026-02-08,POWERMECH,Midcap,Realty
2026-02-08,PRECAM,Smallcap,Auto
2026-02-08,MGL,Midcap,Energy
2026-02-08,RBLBANK,Largecap,Bank
2026-02-08,SANGINITA,Smallcap,Chemicals
2026-02-08,LEXUS,Smallcap,Building Materials
2026-02-08,SBILIFE,Largecap,Financials
2026-02-08,SKYGOLD,Midcap,Consumer Discretionary
2026-02-08,TECHNOE,Midcap,Realty
2026-02-08,SPANDANA,Smallcap,Financials
2026-02-08,MIDCAPIETF,Smallcap,Indices
2026-02-08,HEMIPROP,Smallcap,Realty
2026-02-08,DAVANGERE,Smallcap,FMCG
2026-02-08,HEALTHIETF,Smallcap,Indices
2026-02-08,SILVER,Smallcap,Indices
2026-02-08,MEDANTA,Largecap,Healthcare
2026-02-08,SILVER1,Smallcap,Indices
2026-02-08,SILVERBETA,Smallcap,Indices
2026-02-08,SENCO,Midcap,Consumer Discretionary
2026-02-08,SBFC,Midcap,Financials
2026-02-08,TVSSCS,Smallcap,Transportation
2026-02-08,MVGJL,Smallcap,Consumer Discretionary
2026-02-08,MOTISONS,Smallcap,Consumer Discretionary
2026-02-08,RBZJEWEL,Smallcap,Consumer Discretionary
2026-02-08,SILVERADD,Smallcap,
2026-02-08,SMALLCAP,Smallcap,Indices
2026-02-08,SCILAL,Smallcap,Services
2026-02-08,MOREALTY,Smallcap,Indices
2026-02-08,JNKINDIA,Smallcap,Realty
2026-02-08,KRN,Midcap,Industrials
2026-02-08,SAILIFE,Largecap,Healthcare
2026-02-08,SILVERCASE,Smallcap,Indices
2026-02-08,SILVER360,Smallcap,Indices
2026-02-08,SAMBHV,Smallcap,Metals & Mining
2026-02-08,SHANTIGOLD,Smallcap,Consumer Discretionary
2026-02-08,ATLANTAELE,Midcap,Industrials
2026-02-08,BMWVENTLTD,Smallcap,Services
2026-02-09,DHAMPURSUG,Smallcap,FMCG
2026-02-09,ELECTCAST,Midcap,Industrials
2026-02-09,HCL-INSYS,Smallcap,I.T
2026-02-09,HLVLTD,Smallcap,Services
2026-02-09,INDIAGLYCO,Midcap,FMCG
2026-02-09,TATAELXSI,Largecap,I.T
2026-02-09,MANUGRAPH,Smallcap,Industrials
2026-02-09,GABRIEL,Midcap,Auto
2026-02-09,KOHINOOR,Smallcap,FMCG
2026-02-09,LUMAXIND,Smallcap,Auto
2026-02-09,JMFINANCIL,Midcap,Financials
2026-02-09,TPLPLASTEH,Smallcap,Industrials
2026-02-09,GENUSPOWER,Midcap,Consumer Discretionary
2026-02-09,FDC,Midcap,Healthcare
2026-02-09,UBL,Largecap,FMCG
2026-02-09,UNOMINDA,Largecap,Auto
2026-02-09,DWARKESH,Smallcap,FMCG
2026-02-09,3IINFOLTD,Smallcap,I.T
2026-02-09,RENUKA,Midcap,FMCG
2026-02-09,GVKPIL,Smallcap,Realty
2026-02-09,DISHTV,Smallcap,Media
2026-02-09,DELTACORP,Smallcap,Miscellaneous
2026-02-09,PURVA,Midcap,Realty
2026-02-09,ISGEC,Midcap,Realty
2026-02-09,RHIM,Midcap,Building Materials
2026-02-09,RTNINDIA,Smallcap,Financials
2026-02-09,NAVKARCORP,Smallcap,Transportation
2026-02-09,BHARATWIRE,Smallcap,Metals & Mining
2026-02-09,AVL,Midcap,Consumer Discretionary
2026-02-09,HITECH,Smallcap,Metals & Mining
2026-02-09,GLOBAL,Smallcap,Services
2026-02-09,ZIMLAB,Smallcap,Healthcare
2026-02-09,MSTCLTD,Smallcap,I.T
2026-02-09,VCL,Smallcap,Textiles
2026-02-09,CHEMPLASTS,Smallcap,Chemicals
2026-02-09,LANDMARK,Smallcap,Consumer Discretionary
2026-02-09,SIGNATURE,Midcap,Realty
2026-02-09,GARUDA,Smallcap,Realty
2026-02-09,SETL,Smallcap,Industrials
2026-02-09,MOENERGY,Smallcap,Indices
2026-02-10,CHOLAHLDNG,Largecap,Financials
2026-02-10,MARUTI,Largecap,Auto
2026-02-10,GTLINFRA,Smallcap,Telecom
2026-02-10,IL&FSTRANS,Smallcap,Realty
2026-02-10,GPTINFRA,Smallcap,Realty
2026-02-10,KAVDEFENCE,Smallcap,Aerospace & Defence
2026-02-10,DPSCLTD,Smallcap,Power & Utilities
2026-02-10,LAXMICOT,Smallcap,Textiles
2026-02-10,SMLT,Smallcap,Metals & Mining
2026-02-10,MAXHEALTH,Largecap,Healthcare
2026-02-10,HMAAGRO,Smallcap,FMCG
2026-02-10,VIKRAMSOLR,Midcap,Industrials
2026-02-11,VIYASH,Midcap,Healthcare
2026-02-11,ZYDUSLIFE,Largecap,Healthcare
2026-02-11,JPASSOCIAT,Smallcap,Realty
2026-02-11,TIGERLOGS,Smallcap,Transportation
2026-02-11,ERIS,Midcap,Healthcare
2026-02-11,AIRAN,Smallcap,I.T
2026-02-11,GAYAHWS,Smallcap,Realty
2026-02-12,LINCOLN,Smallcap,Healthcare
2026-02-12,REPRO,Smallcap,Miscellaneous
2026-02-12,DCI,Smallcap,I.T
2026-02-12,LGEINDIA,Largecap,Consumer Discretionary
2026-02-15,CRISIL,Largecap,Financials
2026-02-15,PATANJALI,Largecap,FMCG
2026-02-15,OBEROIRLTY,Largecap,Realty
2026-02-15,IDFCFIRSTB,Largecap,Bank
2026-02-15,VIJAYA,Midcap,Healthcare
2026-02-15,GODIGIT,Largecap,Financials
2026-02-15,MBEL,Smallcap,Realty
2026-02-16,BEPL,Smallcap,Energy
2026-02-16,BIRLACABLE,Smallcap,Industrials
2026-02-16,LICHSGFIN,Largecap,Financials
2026-02-16,THERMAX,Largecap,Industrials
2026-02-16,TATACONSUM,Largecap,FMCG
2026-02-16,GABRIEL,Midcap,Auto
2026-02-16,COROMANDEL,Largecap,Chemicals
2026-02-16,PRAJIND,Midcap,Industrials
2026-02-16,BCLIND,Smallcap,FMCG
2026-02-16,SUVEN,Midcap,Healthcare
2026-02-16,KRBL,Midcap,FMCG
2026-02-16,GAIL,Largecap,Energy
2026-02-16,J&KBANK,Midcap,Bank
2026-02-16,MOSCHIP,Smallcap,I.T
2026-02-16,JBMA,Midcap,Auto
2026-02-16,M&MFIN,Largecap,Financials
2026-02-16,RECLTD,Largecap,Financials
2026-02-16,RHIM,Midcap,Building Materials
2026-02-16,ABCAPITAL,Largecap,Financials
2026-02-16,JASH,Smallcap,Industrials
2026-02-16,LATTEYS,Smallcap,Industrials
2026-02-16,SWSOLAR,Smallcap,Realty
2026-02-16,360ONE,Largecap,Financials
2026-02-16,IIFLCAPS,Midcap,Financials
2026-02-16,ARTEMISMED,Smallcap,Healthcare
2026-02-16,NDRAUTO,Smallcap,Auto
2026-02-16,EASEMYTRIP,Smallcap,I.T
2026-02-16,ATL,Smallcap,Transportation
2026-02-16,RATNAVEER,Smallcap,Metals & Mining
2026-02-16,PARKHOTELS,Smallcap,Services
2026-02-16,NIFTY1,Smallcap,
2026-02-16,DEEDEV,Smallcap,Metals & Mining
2026-02-16,QUADFUTURE,Smallcap,Industrials
2026-02-17,KAJARIACER,Midcap,Building Materials
2026-02-17,KANANIIND,Smallcap,Consumer Discretionary
2026-02-17,IOB,Largecap,Bank
2026-02-17,PNB,Largecap,Bank
2026-02-17,GRANULES,Midcap,Healthcare
2026-02-17,CANBK,Largecap,Bank
2026-02-17,UCOBANK,Largecap,Bank
2026-02-17,CCCL,Smallcap,Realty
2026-02-17,FMCGIETF,Smallcap,Indices
2026-02-17,PAYTM,Largecap,I.T
2026-02-17,USK,Smallcap,Realty
2026-02-17,HMAAGRO,Smallcap,FMCG
2026-02-17,MAXESTATES,Midcap,Realty
2026-02-17,MOBIKWIK,Smallcap,I.T
2026-02-17,ARIS,Smallcap,Services
2026-02-18,BHAGYANGR,Smallcap,Power & Utilities
2026-02-18,INDOTECH,Smallcap,Industrials
2026-02-18,HDFCLIFE,Largecap,Financials
2026-02-18,ANURAS,Midcap,Chemicals
2026-02-19,TATACOMM,Largecap,Telecom-Service
2026-02-19,BALAJITELE,Smallcap,Media
2026-02-22,AEGISLOG,Largecap,Services
2026-02-22,HINDUNILVR,Largecap,FMCG
2026-02-22,KPIL,Largecap,Realty
2026-02-22,LAOPALA,Smallcap,Building Materials
2026-02-22,PRIVISCL,Midcap,Chemicals
2026-02-22,CUB,Midcap,Bank
2026-02-22,ENDURANCE,Largecap,Auto
2026-02-22,INDIAMART,Midcap,I.T
2026-02-22,360ONE,Largecap,Financials
2026-02-22,AFIL,Smallcap,Financials
2026-02-23,RAMANEWS,Smallcap,Miscellaneous
2026-02-23,INDIGO,Largecap,Transportation
2026-02-23,NORTHARC,Smallcap,Financials
2026-02-24,ESTER,Smallcap,Industrials
2026-02-24,MAHSEAMLES,Midcap,Industrials
2026-02-24,BBOX,Midcap,I.T
2026-02-24,GABRIEL,Midcap,Auto
2026-02-24,HEG,Midcap,Industrials
2026-02-24,LLOYDSME,Largecap,Metals & Mining
2026-02-24,AUROPHARMA,Largecap,Healthcare
2026-02-24,GRMOVER,Smallcap,FMCG
2026-02-24,INDRAMEDCO,Smallcap,Healthcare
2026-02-24,ASTRAMICRO,Midcap,Aerospace & Defence
2026-02-24,M&MFIN,Largecap,Financials
2026-02-24,RGL,Smallcap,Consumer Discretionary
2026-02-24,JYOTHYLAB,Midcap,FMCG
2026-02-24,GPPL,Midcap,Transportation
2026-02-24,BLS,Midcap,I.T
2026-02-24,HEALTHY,Smallcap,Indices
2026-02-24,TEGA,Midcap,Industrials
2026-02-24,CPPLUS,Largecap,Consumer Discretionary
2026-02-25,DALMIASUG,Smallcap,FMCG
2026-02-25,TATACOMM,Largecap,Telecom-Service
2026-02-25,WALCHANNAG,Smallcap,Industrials
2026-02-25,PREMEXPLN,Smallcap,Aerospace & Defence
2026-02-25,IL&FSENGG,Smallcap,Realty
2026-02-25,DCXINDIA,Smallcap,Aerospace & Defence
2026-02-25,MANKIND,Largecap,Healthcare
2026-02-26,TEJASNET,Midcap,Telecom
2026-02-26,EXXARO,Smallcap,Building Materials
2026-02-26,SILVERBEES,Smallcap,Indices
2026-02-26,AXISILVER,Smallcap,Indices
2026-02-26,SILVERAG,Smallcap,Indices
2026-02-26,ESILVER,Smallcap,Indices
2026-03-01,AVADHSUGAR,Smallcap,FMCG
2026-03-01,SILVER1,Smallcap,Indices
2026-03-01,SILVERBETA,Smallcap,Indices
2026-03-01,SILVERADD,Smallcap,
2026-03-03,FINPIPE,Midcap,Plastic products
2026-03-03,JINDRILL,Smallcap,Energy
2026-03-03,ZENTEC,Midcap,Aerospace & Defence
2026-03-03,MCL,Smallcap,Metals & Mining
2026-03-03,AAKASH,Smallcap,Energy
2026-03-04,HFCL,Largecap,Telecom
2026-03-04,MARKSANS,Midcap,Healthcare
2026-03-04,BALAJITELE,Smallcap,Media
2026-03-04,NAVINFLUOR,Largecap,Chemicals
2026-03-04,ULTRACEMCO,Largecap,Building Materials
2026-03-04,GMRAIRPORT,Largecap,Miscellaneous
2026-03-04,ADVENZYMES,Smallcap,Healthcare
2026-03-04,AUBANK,Largecap,Bank
2026-03-04,AUTOBEES,Smallcap,Indices
2026-03-04,KRYSTAL,Smallcap,Miscellaneous
2026-03-04,STYLEBAAZA,Smallcap,Consumer Discretionary
2026-03-04,MOMENTUM50,Smallcap,Indices
2026-03-04,GROWWMOM50,Smallcap,Indices
2026-03-04,ARIS,Smallcap,Services
2026-03-04,GROWWCAPM,Smallcap,Indices
2026-03-05,GRSE,Largecap,Aerospace & Defence
2026-03-05,MODTHREAD,Smallcap,Textiles
2026-03-05,AETHER,Midcap,Chemicals
2026-03-05,GODIGIT,Largecap,Financials
2026-03-05,ONESOURCE,Largecap,Healthcare
2026-03-08,DOLPHIN,Smallcap,Energy
2026-03-08,CUPID,Midcap,FMCG
2026-03-09,FORCEMOT,Largecap,Auto
2026-03-09,BRITANNIA,Largecap,FMCG
2026-03-09,SHRIRAMFIN,Largecap,Financials
2026-03-09,ORICONENT,Smallcap,Industrials
2026-03-09,MOTHERSON,Largecap,Auto
2026-03-09,MARKSANS,Midcap,Healthcare
2026-03-09,NRBBEARING,Smallcap,Industrials
2026-03-09,BANKBARODA,Largecap,Bank
2026-03-09,INDRAMEDCO,Smallcap,Healthcare
2026-03-09,AXISBANK,Largecap,Bank
2026-03-09,TVSMOTOR,Largecap,Auto
2026-03-09,IRB,Largecap,Realty
2026-03-09,WONDERLA,Smallcap,Media
2026-03-09,SGFIN,Smallcap,Financials
2026-03-09,DBL,Midcap,Realty
2026-03-09,BSE,Largecap,Financials
2026-03-09,TIRUPATIFL,Smallcap,Industrials
2026-03-09,SKYGOLD,Midcap,Consumer Discretionary
2026-03-09,SURYODAY,Smallcap,Bank
2026-03-09,MARKOLINES,Smallcap,Realty
2026-03-09,NYKAA,Largecap,I.T
2026-03-09,DELHIVERY,Largecap,Transportation
2026-03-09,SYRMA,Midcap,Consumer Discretionary
2026-03-09,AVALON,Midcap,Consumer Discretionary
2026-03-09,MANKIND,Largecap,Healthcare
2026-03-09,EMCURE,Largecap,Healthcare
2026-03-09,TRANSRAILL,Midcap,Realty
2026-03-09,MOCAPITAL,Smallcap,Indices
2026-03-09,SILVER360,Smallcap,Indices
2026-03-09,GROWWSC250,Smallcap,Indices
2026-03-09,EMMVEE,Midcap,Industrials
2026-03-10,JINDALSAW,Midcap,Industrials
2026-03-10,DCMFINSERV,Smallcap,Financials
2026-03-10,MENONBE,Smallcap,Auto
2026-03-10,WELENT,Midcap,Realty
2026-03-10,EPACK,Smallcap,Consumer Discretionary
2026-03-11,TAKE,Smallcap,Healthcare
2026-03-11,KCPSUGIND,Smallcap,FMCG
2026-03-11,REGAAL,Smallcap,Miscellaneous
2026-03-12,GANESHBE,Smallcap,Miscellaneous
2026-03-12,ICDSLTD,Smallcap,Miscellaneous
2026-03-12,ACI,Midcap,Chemicals
2026-03-12,THELEELA,Midcap,Services
2026-03-15,CGCL,Midcap,Financials
2026-03-16,TATASTEEL,Largecap,Metals & Mining
2026-03-16,PVRINOX,Midcap,Media
2026-03-16,LUMAXTECH,Midcap,Auto
2026-03-16,KIMS,Largecap,Healthcare
2026-03-16,SYRMA,Midcap,Consumer Discretionary
2026-03-16,EMCURE,Largecap,Healthcare
2026-03-16,METALIETF,Smallcap,Indices
2026-03-16,GROWWDEFNC,Smallcap,Indices
2026-03-16,WAAREEENER,Largecap,Industrials
2026-03-16,IGIL,Midcap,Miscellaneous
2026-03-16,SHREEJISPG,Midcap,Transportation
2026-03-17,ELECTCAST,Midcap,Industrials
2026-03-17,IGPL,Smallcap,Chemicals
2026-03-17,JSWSTEEL,Largecap,Metals & Mining
2026-03-17,KAJARIACER,Midcap,Building Materials
2026-03-17,WHIRLPOOL,Midcap,Consumer Discretionary
2026-03-17,FEDERALBNK,Largecap,Bank
2026-03-17,SCHAEFFLER,Largecap,Industrials
2026-03-17,BALUFORGE,Midcap,Industrials
2026-03-17,ENGINERSIN,Midcap,Realty
2026-03-17,SHARDACROP,Midcap,Chemicals
2026-03-17,SOUTHWEST,Smallcap,Metals & Mining
2026-03-17,ADANIGREEN,Largecap,Power & Utilities
2026-03-17,MASPTOP50,Smallcap,Indices
2026-03-17,DELHIVERY,Largecap,Transportation
2026-03-17,KAYNES,Largecap,Consumer Discretionary
2026-03-17,RRKABEL,Largecap,Industrials
2026-03-17,MOMENTUM50,Smallcap,Indices
2026-03-17,GROWWGOLD,Smallcap,Indices
2026-03-17,GROWW,Largecap,Financials
2026-03-19,TATASTEEL,Largecap,Metals & Mining
2026-03-19,MANCREDIT,Smallcap,Financials
2026-03-19,PARASPETRO,Smallcap,Textiles
2026-03-19,BODALCHEM,Smallcap,Chemicals
2026-03-19,UTTAMSUGAR,Smallcap,FMCG
2026-03-19,GPIL,Midcap,Metals & Mining
2026-03-19,TREEHOUSE,Smallcap,Services
