Date,Symbol,Cap Type,Sector
2026-05-06,CONCOR,Largecap,Transportation
2026-05-06,MARICO,Largecap,FMCG
2026-05-06,GAIL,Largecap,Energy
2026-05-06,INDUSINDBK,Largecap,Bank
2026-05-06,BIOCON,Largecap,Healthcare
2026-05-06,SUZLON,Largecap,Industrials
2026-05-06,GMRAIRPORT,Largecap,Miscellaneous
2026-05-06,DLF,Largecap,Realty
2026-05-06,MOTILALOFS,Largecap,Financials
2026-05-06,BAJAJ-AUTO,Largecap,Auto
2026-05-06,ADANIPOWER,Largecap,Power & Utilities
2026-05-06,JSWENERGY,Largecap,Power & Utilities
2026-05-06,GODREJPROP,Largecap,Realty
2026-05-06,PRESTIGE,Largecap,Realty
2026-05-06,LTF,Largecap,Financials
2026-05-06,MCX,Largecap,Financials
2026-05-06,NBCC,Largecap,Miscellaneous
2026-05-06,INOXWIND,Midcap,Industrials
2026-05-06,CROMPTON,Midcap,Consumer Discretionary
2026-05-06,RBLBANK,Largecap,Bank
2026-05-06,LAURUSLABS,Largecap,Healthcare
2026-05-06,BSE,Largecap,Financials
2026-05-06,AUBANK,Largecap,Bank
2026-05-06,COCHINSHIP,Largecap,Aerospace & Defence
2026-05-06,IEX,Midcap,Financials
2026-05-06,NAM-INDIA,Largecap,Financials
2026-05-06,BDL,Largecap,Aerospace & Defence
2026-05-06,HAL,Largecap,Aerospace & Defence
2026-05-06,ADANIGREEN,Largecap,Power & Utilities
2026-05-06,RVNL,Largecap,Realty
2026-05-06,POLYCAB,Largecap,Industrials
2026-05-06,360ONE,Largecap,Financials
2026-05-06,CAMS,Midcap,Financials
2026-05-06,ANGELONE,Largecap,Financials
2026-05-06,MAZDOCK,Largecap,Aerospace & Defence
2026-05-06,IRFC,Largecap,Financials
2026-05-06,LODHA,Largecap,Realty
2026-05-06,PAYTM,Largecap,I.T
2026-05-06,DELHIVERY,Largecap,Transportation
2026-05-06,KAYNES,Largecap,Consumer Discretionary
2026-05-06,MANKIND,Largecap,Healthcare
2026-05-06,NUVAMA,Largecap,Financials
2026-05-06,VMM,Largecap,Consumer Discretionary
2026-05-07,EXIDEIND,Largecap,Auto
2026-05-07,CGPOWER,Largecap,Industrials
2026-05-07,DABUR,Largecap,FMCG
2026-05-07,BHEL,Largecap,Industrials
2026-05-07,TITAN,Largecap,Consumer Discretionary
2026-05-07,GODFRYPHLP,Largecap,FMCG
2026-05-07,MFSL,Largecap,Miscellaneous
2026-05-07,GRASIM,Largecap,Textiles
2026-05-07,PIDILITIND,Largecap,Chemicals
2026-05-07,FEDERALBNK,Largecap,Bank
2026-05-07,CUMMINSIND,Largecap,Industrials
2026-05-07,BHARATFORG,Largecap,Industrials
2026-05-07,TATACONSUM,Largecap,FMCG
2026-05-07,ASIANPAINT,Largecap,Building Materials
2026-05-07,INDHOTEL,Largecap,Services
2026-05-07,SRF,Largecap,Chemicals
2026-05-07,APOLLOHOSP,Largecap,Healthcare
2026-05-07,MOTHERSON,Largecap,Auto
2026-05-07,SUNPHARMA,Largecap,Healthcare
2026-05-07,MANAPPURAM,Largecap,Financials
2026-05-07,CONCOR,Largecap,Transportation
2026-05-07,MARICO,Largecap,FMCG
2026-05-07,INDUSINDBK,Largecap,Bank
2026-05-07,UNOMINDA,Largecap,Auto
2026-05-07,COFORGE,Largecap,I.T
2026-05-07,GMRAIRPORT,Largecap,Miscellaneous
2026-05-07,ADANIPORTS,Largecap,Transportation
2026-05-07,GODREJPROP,Largecap,Realty
2026-05-07,PRESTIGE,Largecap,Realty
2026-05-07,LTF,Largecap,Financials
2026-05-07,MCX,Largecap,Financials
2026-05-07,NBCC,Largecap,Miscellaneous
2026-05-07,IDFCFIRSTB,Largecap,Bank
2026-05-07,CROMPTON,Midcap,Consumer Discretionary
2026-05-07,RBLBANK,Largecap,Bank
2026-05-07,PNBHOUSING,Largecap,Financials
2026-05-07,LAURUSLABS,Largecap,Healthcare
2026-05-07,AUBANK,Largecap,Bank
2026-05-07,IEX,Midcap,Financials
2026-05-07,NAM-INDIA,Largecap,Financials
2026-05-07,BDL,Largecap,Aerospace & Defence
2026-05-07,HAL,Largecap,Aerospace & Defence
2026-05-07,HDFCAMC,Largecap,Financials
2026-05-07,POLYCAB,Largecap,Industrials
2026-05-07,360ONE,Largecap,Financials
2026-05-07,CAMS,Midcap,Financials
2026-05-07,ANGELONE,Largecap,Financials
2026-05-07,LODHA,Largecap,Realty
2026-05-07,PAYTM,Largecap,I.T
2026-05-07,KAYNES,Largecap,Consumer Discretionary
2026-05-07,MANKIND,Largecap,Healthcare
2026-05-07,NUVAMA,Largecap,Financials
2026-05-10,LICHSGFIN,Largecap,Financials
2026-05-10,GRASIM,Largecap,Textiles
2026-05-10,TORNTPHARM,Largecap,Healthcare
2026-05-10,TATACONSUM,Largecap,FMCG
2026-05-10,UPL,Largecap,Chemicals
2026-05-10,SUNPHARMA,Largecap,Healthcare
2026-05-10,MARICO,Largecap,FMCG
2026-05-10,ZYDUSLIFE,Largecap,Healthcare
2026-05-10,BIOCON,Largecap,Healthcare
2026-05-10,UNOMINDA,Largecap,Auto
2026-05-10,COFORGE,Largecap,I.T
2026-05-10,FORTIS,Largecap,Healthcare
2026-05-10,MCX,Largecap,Financials
2026-05-10,LAURUSLABS,Largecap,Healthcare
2026-05-10,ADANIGREEN,Largecap,Power & Utilities
2026-05-10,MAXHEALTH,Largecap,Healthcare
2026-05-10,MANKIND,Largecap,Healthcare
2026-05-10,NUVAMA,Largecap,Financials
2026-05-11,HINDZINC,Largecap,Metals & Mining
2026-05-11,VEDL,Largecap,Metals & Mining
2026-05-11,TATACONSUM,Largecap,FMCG
2026-05-11,BIOCON,Largecap,Healthcare
2026-05-11,MCX,Largecap,Financials
2026-05-11,LAURUSLABS,Largecap,Healthcare
2026-05-12,BHEL,Largecap,Industrials
2026-05-12,SAIL,Largecap,Metals & Mining
2026-05-12,GODFRYPHLP,Largecap,FMCG
2026-05-12,HINDZINC,Largecap,Metals & Mining
2026-05-12,LICHSGFIN,Largecap,Financials
2026-05-12,VEDL,Largecap,Metals & Mining
2026-05-12,ONGC,Largecap,Energy
2026-05-12,HINDALCO,Largecap,Metals & Mining
2026-05-12,TATASTEEL,Largecap,Metals & Mining
2026-05-12,ASIANPAINT,Largecap,Building Materials
2026-05-12,ADANIENT,Largecap,Services
2026-05-12,AUROPHARMA,Largecap,Healthcare
2026-05-12,NMDC,Largecap,Metals & Mining
2026-05-12,MANAPPURAM,Largecap,Financials
2026-05-12,DIVISLAB,Largecap,Healthcare
2026-05-12,BIOCON,Largecap,Healthcare
2026-05-12,ADANIPORTS,Largecap,Transportation
2026-05-12,OIL,Largecap,Energy
2026-05-12,LAURUSLABS,Largecap,Healthcare
2026-05-12,ADANIGREEN,Largecap,Power & Utilities
2026-05-13,CIPLA,Largecap,Healthcare
2026-05-13,CGPOWER,Largecap,Industrials
2026-05-13,BHEL,Largecap,Industrials
2026-05-13,SAIL,Largecap,Metals & Mining
2026-05-13,GODFRYPHLP,Largecap,FMCG
2026-05-13,JSWSTEEL,Largecap,Metals & Mining
2026-05-13,VEDL,Largecap,Metals & Mining
2026-05-13,ONGC,Largecap,Energy
2026-05-13,PIDILITIND,Largecap,Chemicals
2026-05-13,HINDALCO,Largecap,Metals & Mining
2026-05-13,TATASTEEL,Largecap,Metals & Mining
2026-05-13,ASIANPAINT,Largecap,Building Materials
2026-05-13,ADANIENT,Largecap,Services
2026-05-13,SUNPHARMA,Largecap,Healthcare
2026-05-13,AUROPHARMA,Largecap,Healthcare
2026-05-13,NMDC,Largecap,Metals & Mining
2026-05-13,MANAPPURAM,Largecap,Financials
2026-05-13,CONCOR,Largecap,Transportation
2026-05-13,MARICO,Largecap,FMCG
2026-05-13,ZYDUSLIFE,Largecap,Healthcare
2026-05-13,BIOCON,Largecap,Healthcare
2026-05-13,FORTIS,Largecap,Healthcare
2026-05-13,MOTILALOFS,Largecap,Financials
2026-05-13,ADANIPORTS,Largecap,Transportation
2026-05-13,ADANIPOWER,Largecap,Power & Utilities
2026-05-13,OIL,Largecap,Energy
2026-05-13,MCX,Largecap,Financials
2026-05-13,CROMPTON,Midcap,Consumer Discretionary
2026-05-13,PNBHOUSING,Largecap,Financials
2026-05-13,VBL,Largecap,FMCG
2026-05-13,LAURUSLABS,Largecap,Healthcare
2026-05-13,BSE,Largecap,Financials
2026-05-13,NAM-INDIA,Largecap,Financials
2026-05-13,BANDHANBNK,Largecap,Bank
2026-05-13,ADANIGREEN,Largecap,Power & Utilities
2026-05-13,MAXHEALTH,Largecap,Healthcare
2026-05-13,POLICYBZR,Largecap,I.T
2026-05-14,CIPLA,Largecap,Healthcare
2026-05-14,ADANIENT,Largecap,Services
2026-05-14,SUNPHARMA,Largecap,Healthcare
2026-05-14,MARICO,Largecap,FMCG
2026-05-14,ZYDUSLIFE,Largecap,Healthcare
2026-05-14,BIOCON,Largecap,Healthcare
2026-05-14,SOLARINDS,Largecap,Aerospace & Defence
2026-05-14,ADANIPORTS,Largecap,Transportation
2026-05-14,MCX,Largecap,Financials
2026-05-14,CROMPTON,Midcap,Consumer Discretionary
2026-05-14,PNBHOUSING,Largecap,Financials
2026-05-14,LAURUSLABS,Largecap,Healthcare
2026-05-14,NAM-INDIA,Largecap,Financials
2026-05-14,MAXHEALTH,Largecap,Healthcare
2026-05-14,POLICYBZR,Largecap,I.T
2026-05-14,MANKIND,Largecap,Healthcare
